celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_judge_count,week1_total,week1_weighted_avg,week2_judge_count,week2_total,week2_weighted_avg,week3_judge_count,week3_total,week3_weighted_avg,week4_judge_count,week4_total,week4_weighted_avg,week5_judge_count,week5_total,week5_weighted_avg,week6_judge_count,week6_total,week6_weighted_avg,week7_judge_count,week7_total,week7_weighted_avg,week8_judge_count,week8_total,week8_weighted_avg,week9_judge_count,week9_total,week9_weighted_avg,week10_judge_count,week10_total,week10_weighted_avg,week11_judge_count,week11_total,week11_weighted_avg,week1_normalized,week2_normalized,week3_normalized,week4_normalized,week5_normalized,week6_normalized,week7_normalized,week8_normalized,week9_normalized,week10_normalized,week11_normalized,Regime,week1_rank,week2_rank,week3_rank,week4_rank,week5_rank,week6_rank,week7_rank,week8_rank,week9_rank,week10_rank,week11_rank,technical_rank,survival_weeks,elimination_deviation,JFG_index,week1_inferred_votes,week1_votes_std,week2_inferred_votes,week2_votes_std,week3_inferred_votes,week3_votes_std,week4_inferred_votes,week4_votes_std,week5_inferred_votes,week5_votes_std,week6_inferred_votes,week6_votes_std,week7_inferred_votes,week7_votes_std,week8_inferred_votes,week8_votes_std,week9_inferred_votes,week9_votes_std,week10_inferred_votes,week10_votes_std,week11_inferred_votes,week11_votes_std
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,6.0,5.0,5.0,,6.0,4.0,5.0,,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,16.145059614277987,5.381686538092662,3,15.120129322650191,5.040043107550064,4,21.009051077772952,5.252262769443238,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40.362649035694965,37.80032330662548,52.52262769443238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,12.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,6.0,1.0,1.0,7.545454545454546,3,1.0,-0.8524749591400559,617787.030956345,151280.3715694704,582121.02339579,109392.18164621561,615018.7125121283,111133.48594656598,,,,,,,,,,,,,,,,
Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,33,3rd Place,3,8.0,7.0,8.0,,8.0,8.0,8.0,,8.5,8.5,9.0,8.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,10.0,11.0,11.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,,,,,,,,,,3,23.20367467127162,7.734558223757207,3,24.228604962899418,8.076201654299807,4,34.51241016915647,8.628102542289117,4,32.01099130449136,8.00274782612284,3,27.257180583261842,9.08572686108728,3,32.312150311520845,10.770716770506949,3,30.28575620362427,10.095252067874757,3,29.272200301577445,9.757400100525816,3,30.28575620362427,10.095252067874757,0,0.0,0.0,0,0.0,0.0,58.00918667817905,60.57151240724854,86.28102542289116,80.0274782612284,68.14295145815461,80.78037577880211,75.71439050906068,73.1805007539436,75.71439050906068,0.0,0.0,Regime C,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.4545454545454546,9,-2.0,0.7672480181641532,742199.9764904078,161653.77744578233,806664.3170380206,127421.69466956836,857114.4849194335,160705.14747696856,965397.9367078359,151461.39964167206,873181.2607188334,135462.42243256344,845476.7819786267,145050.37421908588,914614.8545137128,179526.03460601025,862066.4064626077,174048.21451157753,826413.8051228704,147109.6583438443,,,,
Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,33,Eliminated Week 7,6,8.0,7.0,7.0,,8.0,7.0,7.0,,7.0,6.5,6.0,6.5,7.0,8.0,7.0,7.0,8.0,8.0,8.0,,11.0,10.0,10.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,22.20221085500284,7.400736951667613,3,22.20221085500284,7.400736951667613,4,26.00928928299777,6.5023223207494425,4,29.034547683057735,7.258636920764434,3,24.228604962899418,8.076201654299807,3,31.28793771609012,10.42931257203004,3,24.228604962899418,8.076201654299807,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,55.505527137507094,55.505527137507094,65.02322320749442,72.58636920764434,60.57151240724854,78.21984429022531,60.57151240724854,0.0,0.0,0.0,0.0,Regime C,2.0,2.0,9.0,9.0,6.0,3.0,6.0,6.0,6.0,1.0,1.0,4.636363636363637,7,-4.0,0.2719887521844705,710682.961291939,113877.54751268994,718552.1315192388,138166.84569359812,728335.0036440286,111639.3009487411,733767.3792668668,151669.55498159226,801563.5543562426,159376.18514945853,731475.3733084567,126761.57755343668,753816.1869996241,123898.22008841146,,,,,,,,
Danny Amendola,Witney Carson,Athlete,Texas,United States,39,33,5th Place,5,7.0,6.0,7.0,,7.0,7.0,7.0,,7.5,7.5,8.0,7.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,,10.0,9.0,9.0,,8.5,8.5,8.5,,9.0,9.0,9.0,,9.0,9.5,9.5,,,,,,,,,,3,20.175099050909196,6.725033016969732,3,21.20002934253699,7.06667644751233,4,30.024637109745544,7.506159277436386,4,36.012365217552784,9.003091304388196,3,25.742892773080634,8.580964257693545,3,28.259362095727695,9.419787365242565,3,25.742892773080634,8.580964257693545,3,27.257180583261842,9.08572686108728,3,28.270377637210128,9.423459212403376,0,0.0,0.0,0,0.0,0.0,50.43774762727299,53.00007335634247,75.06159277436386,90.03091304388195,64.35723193270158,70.64840523931923,64.35723193270158,68.14295145815461,70.67594409302532,0.0,0.0,Regime C,5.0,5.0,6.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,3.8181818181818183,9,-4.0,0.4466728247423565,684834.9513228189,136733.98011608666,620349.8763739017,136517.97203524655,651616.8937758112,142040.67747972938,786124.9854670807,159723.2525717982,813764.4324944095,143393.24338477306,719487.3630921505,95735.35675079278,776040.6620670103,128998.36624932801,722515.348884021,108497.07075291457,772996.3467891654,152999.6168286582,,,,
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,7.0,7.0,7.0,,8.0,7.0,7.0,,8.0,8.0,7.5,7.5,8.0,9.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.5,9.0,8.5,,9.0,8.5,9.0,,10.0,9.5,10.0,,,,,,,,,,3,21.20002934253699,7.06667644751233,3,22.20221085500284,7.400736951667613,4,31.023860250007477,7.755965062501869,4,33.03592159611916,8.25898039902979,3,24.228604962899418,8.076201654299807,3,28.259362095727695,9.419787365242565,3,27.257539431360378,9.085846477120127,3,26.744715437447944,8.91490514581598,3,29.773291057810372,9.924430352603457,0,0.0,0.0,0,0.0,0.0,53.00007335634247,55.505527137507094,77.55965062501869,82.5898039902979,60.57151240724854,70.64840523931923,68.14384857840095,66.86178859361986,74.43322764452593,0.0,0.0,Regime C,3.0,2.0,3.0,3.0,6.0,5.0,3.0,5.0,3.0,1.0,1.0,3.1818181818181817,9,-2.0,0.46280238913994454,700041.8753207204,136839.4693248811,693748.0733375294,151316.94468410552,708494.8390335805,142074.3143379663,856195.4493302548,188547.15461980607,853957.5927117871,160985.23903970694,782316.6773815878,141041.0055532702,817935.806114812,125491.212133959,783250.2572645053,106109.48512095305,737818.2359754642,132939.0796159604,,,,
Ilona Maher,Alan Bersten,Athlete,California,United States,28,33,2nd Place,2,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.0,7.0,6.5,8.0,8.0,8.0,8.0,9.0,8.5,8.5,,8.0,8.0,8.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,9.5,9.5,9.5,,,,,,,,,,3,18.17145372217456,6.057151240724854,3,21.20002934253699,7.06667644751233,4,28.02430900131337,7.006077250328342,4,32.01099130449136,8.00274782612284,3,26.243983529313557,8.747994509771186,3,24.228604962899418,8.076201654299807,3,26.243983529313557,8.747994509771186,3,28.771468393443055,9.590489464481019,3,28.771468393443055,9.590489464481019,0,0.0,0.0,0,0.0,0.0,45.428634305436404,53.00007335634247,70.06077250328342,80.0274782612284,65.60995882328389,60.57151240724854,65.60995882328389,71.92867098360763,71.92867098360763,0.0,0.0,Regime C,8.0,5.0,7.0,4.0,2.0,7.0,4.0,3.0,4.0,1.0,1.0,4.181818181818182,9,0.0,0.43308854160184695,640017.5484706312,104946.24026871123,690366.4817887145,148330.2140793442,630380.5148115957,152395.00381424552,758761.8411658407,124027.54980003934,828667.44887766,205569.98577474608,863058.6965866896,168359.7547783383,744173.8030259408,109676.02975135583,761419.1237733875,154247.9854392751,801277.1259934539,162052.26346094313,,,,
Anna Delvey,Ezra Sosa,Con artist,,Russia,33,33,Eliminated Week 2,12,6.0,6.0,6.0,,6.0,5.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,18.17145372217456,6.057151240724854,3,17.146523430546765,5.715507810182255,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.428634305436404,42.86630857636691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,8.0,11.0,12.0,10.0,9.0,8.0,7.0,6.0,6.0,1.0,1.0,7.181818181818182,2,-4.0,-0.9340864831943434,587881.2414326037,91958.11157845294,594173.6382751542,113769.35441246557,,,,,,,,,,,,,,,,,,
Brooks Nader,Gleb Savchenko,Model,New York,United States,27,33,Eliminated Week 4,9,6.0,6.0,6.0,,7.0,6.0,7.0,,7.5,7.5,8.0,7.5,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,18.17145372217456,6.057151240724854,3,20.175099050909196,6.725033016969732,4,30.511036256095043,7.627759064023761,4,32.01099130449136,8.00274782612284,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.428634305436404,50.43774762727299,76.2775906402376,80.0274782612284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,8.0,8.0,5.0,4.0,9.0,8.0,7.0,6.0,6.0,1.0,1.0,5.7272727272727275,4,-5.0,0.05319881912619813,574579.484394323,117606.45157218116,538514.9664941843,147025.19405740974,550396.0327410495,90619.93542775627,685020.8116293172,129824.75480478945,,,,,,,,,,,,,,
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,7.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,19.173635234640415,6.391211744880138,3,21.20002934253699,7.06667644751233,4,28.021709477207985,7.005427369301996,4,32.01099130449136,8.00274782612284,3,24.228604962899418,8.076201654299807,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.93408808660104,53.00007335634247,70.05427369301997,80.0274782612284,60.57151240724854,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,6.0,5.0,8.0,4.0,6.0,8.0,7.0,6.0,6.0,1.0,1.0,5.2727272727272725,5,-4.0,0.06789833119389492,689456.3144573452,158643.42898412104,651702.5428300255,130632.01981378662,595487.6522590173,106410.11002666263,772643.6224786455,117628.61083651322,742001.8764379555,200058.22874815195,,,,,,,,,,,,
Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,33,Eliminated Week 6,7,7.0,6.0,6.0,,6.0,6.0,7.0,,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.5,8.5,8.5,,11.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,19.173635234640415,6.391211744880138,3,19.172917538443343,6.3909725128144474,4,31.00952748822258,7.752381872055645,4,32.01099130449136,8.00274782612284,3,25.742892773080634,8.580964257693545,3,31.28793771609012,10.42931257203004,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.93408808660104,47.93229384610836,77.52381872055645,80.0274782612284,64.35723193270158,78.21984429022531,0.0,0.0,0.0,0.0,0.0,Regime C,6.0,10.0,4.0,4.0,4.0,3.0,7.0,6.0,6.0,1.0,1.0,4.7272727272727275,6,-4.0,0.2401556735590279,741169.5531609436,149017.09607029002,794034.4944651147,128206.00644678468,658003.5153777429,120183.70607205303,921245.4265274731,167918.58738148585,808075.9982311797,181020.16757651317,766508.914609869,172276.59976175398,,,,,,,,,,
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,8.5,8.5,9.0,,11.0,10.0,11.0,,9.0,9.5,9.0,,9.5,10.0,9.5,,9.5,10.0,10.0,,,,,,,,,,3,21.20002934253699,7.06667644751233,3,22.20221085500284,7.400736951667613,4,35.025234163068895,8.756308540767224,4,36.012365217552784,9.003091304388196,3,26.243624681215024,8.747874893738341,3,32.2894015323589,10.763133844119634,3,27.76964572907574,9.25654857635858,3,29.283933539256953,9.761311179752317,3,29.784665447391344,9.928221815797114,0,0.0,0.0,0,0.0,0.0,53.00007335634247,55.505527137507094,87.56308540767223,90.03091304388195,65.60906170303757,80.72350383089726,69.42411432268936,73.20983384814238,74.46166361847835,0.0,0.0,Regime C,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.7272727272727273,9,0.0,0.7121093104665641,701259.3503314782,142262.9578762595,725213.744513682,117712.86381229263,738429.4148752494,142747.1653977625,949806.5055131298,181202.1286576223,870390.2721907301,165409.07521323222,763882.8091466061,136612.131544276,906218.104839728,149367.51413052005,785809.424865919,126696.58359254326,830351.9061792938,152602.728583103,,,,
Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,4.0,5.0,,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,9.133377508002383,4.566688754001191,3,15.142878101812135,5.047626033937378,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22.833443770005957,37.85719525453034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,13.0,14.0,13.0,12.0,11.0,11.0,10.0,9.0,8.0,7.0,6.0,10.363636363636363,2,0.0,-1.3168427686743946,676182.5140554323,143650.57908436458,517577.058500002,107249.10025296168,,,,,,,,,,,,,,,,,,
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,6.0,6.0,,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,9.5,9.5,9.0,9.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,12.162670824561882,6.081335412280941,3,19.173635234640415,6.391211744880138,3,21.20002934253699,7.06667644751233,3,21.20002934253699,7.06667644751233,4,28.982415684128934,7.245603921032234,4,36.012365217552784,9.003091304388196,4,34.984476553721066,8.746119138430267,4,37.014187881920094,9.253546970480024,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30.406677061404707,47.93408808660104,53.00007335634247,53.00007335634247,72.45603921032233,90.03091304388195,87.46119138430267,92.53546970480024,0.0,0.0,0.0,Regime C,6.0,10.0,8.0,9.0,9.0,3.0,6.0,7.0,8.0,7.0,6.0,7.181818181818182,8,-5.0,0.18840982469280132,690032.2366441065,172644.58604544934,636811.7501153442,126244.72111658822,719961.8620646794,87124.51399332995,708522.1874408124,165725.3066858949,686592.3553865498,147836.53037182102,810974.9389971558,168869.6131810127,822786.8962957362,129703.28202123329,834837.4897836375,167521.97116608068,,,,,,
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,6.0,6.0,,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,10.0,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.5,,9.6666,9.6666,9.6666,,2,12.162670824561882,6.081335412280941,3,21.20002934253699,7.06667644751233,3,21.20002934253699,7.06667644751233,3,24.228604962899418,8.076201654299807,4,29.984597196594784,7.496149299148696,4,36.012365217552784,9.003091304388196,4,32.01099130449136,8.00274782612284,4,37.52629417963546,9.381573544908864,4,36.012365217552784,9.003091304388196,3,28.771468393443055,9.590489464481019,3,29.27602909179544,9.758676363931814,30.406677061404707,53.00007335634247,53.00007335634247,60.57151240724854,74.96149299148695,90.03091304388195,80.0274782612284,93.81573544908865,90.03091304388195,71.92867098360763,73.19007272948859,Regime C,6.0,5.0,8.0,2.0,7.0,3.0,8.0,6.0,6.0,4.0,5.0,5.454545454545454,11,-3.0,0.4794894715046977,732620.080494955,108067.49832740185,545012.1682531473,98808.17390969985,717926.5097511417,140604.05052452403,680287.4505160062,129225.53753448889,720962.6726642738,168861.34542360896,788499.1486322714,122570.91319924485,801467.6320730228,187359.54605984123,806024.6396947642,151967.59448397052,945771.877177282,184885.97556177297,965101.3397944592,218203.6840712046,804704.9121008167,196092.12391356227
Baron Davis,Britt Stewart,Athlete,California,United States,46,34,Eliminated Week 2,13,5.0,5.0,,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,10.135559020468236,5.067779510234118,3,18.17145372217456,6.057151240724854,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25.338897551170593,45.428634305436404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,9.0,11.0,13.0,12.0,11.0,11.0,10.0,9.0,8.0,7.0,6.0,9.727272727272727,2,-4.0,-1.116945348811309,638771.2814203079,107134.74520736818,541213.2775583273,98994.3485799784,,,,,,,,,,,,,,,,,,
Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,Texas,United States,24,34,3rd Place,3,5.0,5.0,,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.5,10.0,9.5,9.5,10.5,9.5,9.5,9.5,9.5,9.5,,9.6666,10.0,10.0,,2,10.135559020468236,5.067779510234118,3,22.20221085500284,7.400736951667613,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,4,32.01099130449136,8.00274782612284,4,38.98880883898641,9.747202209746602,4,37.987345022717626,9.496836255679407,4,39.01487483845081,9.753718709612702,4,39.03798246571129,9.759495616427822,3,28.771468393443055,9.590489464481019,3,29.951628887368155,9.983876295789385,25.338897551170593,55.505527137507094,60.57151240724854,60.57151240724854,80.0274782612284,97.47202209746601,94.96836255679406,97.53718709612701,97.59495616427823,71.92867098360763,74.87907221842039,Regime C,9.0,1.0,1.0,2.0,5.0,1.0,5.0,2.0,5.0,4.0,2.0,3.3636363636363638,11,-2.0,0.5578224999569176,716942.3358867099,141015.330512464,540673.613428854,139653.6796692916,784308.6418849743,112706.91502758274,728631.0570899206,147724.02851944984,761182.4153117907,140618.48026620096,812334.6834117164,152485.54015695263,910124.7772236023,205473.27641306663,888286.9533582416,171238.8990462922,949594.3503527321,155545.79100503324,946930.7244150753,122386.3912852223,834203.9779783615,122266.52104641731
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,5.0,4.0,,,6.0,5.0,5.0,,6.0,6.0,6.0,,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.25,7.25,7.25,7.25,8.0,8.5,9.5,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,9.110628728840439,4.555314364420219,3,16.145059614277987,5.381686538092662,3,18.17145372217456,6.057151240724854,3,18.17145372217456,6.057151240724854,4,24.00824347836852,6.00206086959213,4,26.984687099802148,6.746171774950537,4,29.009960869695295,7.252490217423824,4,34.02565217470843,8.506413043677108,4,29.01179890389579,7.252949725973948,0,0.0,0.0,0,0.0,0.0,22.776571822101097,40.362649035694965,45.428634305436404,45.428634305436404,60.0206086959213,67.46171774950537,72.52490217423824,85.06413043677108,72.52949725973947,0.0,0.0,Regime C,14.0,13.0,11.0,11.0,10.0,10.0,9.0,8.0,7.0,7.0,6.0,9.636363636363637,9,0.0,-0.1279880214481059,485293.4806868269,93981.79711561676,378999.02540369896,83170.50726603101,473940.2229879576,86037.53461001738,517598.0908356405,78918.2209835207,540619.1223622053,112376.70879830774,609716.8794219415,101555.8388229765,615098.6983918062,155830.0611287623,586096.8608641052,117732.89988194557,667704.4826073579,110331.79240876326,,,,
Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,,Australia,22,34,1st Place,1,8.0,7.0,,,8.0,7.0,7.0,,8.0,7.0,7.0,,7.0,7.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.75,9.75,9.75,10.75,9.0,9.5,10.0,9.5,10.5,10.5,10.5,10.5,10.0,9.5,10.0,,9.6666,10.0,10.0,,2,15.191964141121382,7.595982070560691,3,22.20221085500284,7.400736951667613,3,22.20221085500284,7.400736951667613,3,22.201493158805768,7.400497719601923,4,35.01018370508693,8.752545926271733,4,36.012365217552784,9.003091304388196,4,40.98837545751369,10.247093864378423,4,38.012693325984955,9.503173331496239,4,42.01442608714491,10.503606521786228,3,29.773291057810372,9.924430352603457,3,29.951628887368155,9.983876295789385,37.97991035280345,55.505527137507094,55.505527137507094,55.50373289701442,87.52545926271733,90.03091304388195,102.47093864378422,95.03173331496238,105.03606521786229,74.43322764452593,74.87907221842039,Regime C,2.0,1.0,6.0,8.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,11,0.0,0.6209658047845479,610242.3242996557,147587.33194206448,556071.1809301211,105763.2730361367,623850.2302821255,108848.9702418307,679919.3711283309,120872.45182600043,601733.5064151123,116306.23264079077,755302.3834251829,157256.32563746805,778620.8096141842,130883.14059303388,926571.7318977151,160244.44247251577,827876.415612174,146155.82320480671,922822.862298356,245704.33173245916,721105.8928170353,136404.17192221602
Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,7.0,7.0,,,7.0,7.0,7.0,,7.0,8.0,7.0,,8.0,7.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,14.18978262865553,7.094891314327765,3,21.20002934253699,7.06667644751233,3,22.224959634164783,7.408319878054928,3,23.20367467127162,7.734558223757207,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,35.474456571638825,53.00007335634247,55.56239908541196,58.00918667817905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,3.0,5.0,5.0,7.0,11.0,11.0,10.0,9.0,8.0,7.0,6.0,7.454545454545454,4,-8.0,-0.33494200251573053,546797.820339415,86123.94932900256,501624.7125019052,94397.78148439626,616230.7051567364,125606.24996149562,578168.4425141687,116390.9965038297,,,,,,,,,,,,,,
Lauren Jauregui,Brandon Armstrong,Singer/Rapper,Florida,United States,29,34,Eliminated Week 3,12,7.0,6.0,,,7.0,7.0,7.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,13.164852337027735,6.582426168513868,3,21.20002934253699,7.06667644751233,3,18.17145372217456,6.057151240724854,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,32.91213084256934,53.00007335634247,45.428634305436404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,4.0,5.0,11.0,12.0,11.0,11.0,10.0,9.0,8.0,7.0,6.0,8.545454545454545,3,-8.0,-0.6929094841857325,783624.4165209814,160123.5076306472,759794.963422062,145059.33705136878,785501.3924696723,157746.31456793082,,,,,,,,,,,,,,,,
Scott Hoying,Rylee Arnold,Singer/Rapper,California,United States,34,34,Eliminated Week 6,10,5.0,5.0,,,6.0,6.0,6.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,10.135559020468236,5.067779510234118,3,18.17145372217456,6.057151240724854,3,22.20221085500284,7.400736951667613,3,21.20002934253699,7.06667644751233,4,30.007345975756728,7.501836493939182,4,28.00961739142994,7.002404347857485,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25.338897551170593,45.428634305436404,55.505527137507094,53.00007335634247,75.01836493939183,70.02404347857485,0.0,0.0,0.0,0.0,0.0,Regime C,9.0,11.0,6.0,9.0,6.0,9.0,10.0,9.0,8.0,7.0,6.0,8.181818181818182,6,-4.0,-0.012634284828030695,788844.9496974176,141965.01367635978,605709.4121117839,106389.41337688519,782532.8683594075,152955.72415439307,743195.9934605488,138361.05900346843,808582.1649010892,126363.54702704061,959674.0292561032,142673.1957289862,,,,,,,,,,
